countyname,code,districtname,city,address,statevalue,zip(double precision),phone,fax,websiteurl,superintendent,superintendentsemail,boardpresident
LINCOLN,41-I003,DAVENPORT,Davenport,1 Bison Drive,OK,74026.0,(580) 924-7000,(918) 377-2553,http://www.davenportk12.com/,Danny Acord,dacord@davenport.k12.ok.us,Garyp Robinson
LINCOLN,41-I004,WELLSTON,Wellston,300 E. Main St.,OK,74881.0,(580) 757-2308,(405) 356-2838,http://www.wellstonschools.org,Dwayne Danker,ddanker@wellstonschools.org,Justin Rackley
LINCOLN,41-I054,STROUD,Stroud,"Rural Route 1, Box 665",OK,74079.0,(580) 852-3307,(918) 968-2582,wwwh.stroud.k12.ok.us,Joe Van Tuyl,jvantuyl@stroud.k12.ok.us,Ben Johnson
INCOLN,41-I095,MEEKER,Meeker,89660 S 4637 Rd,OK,74855.0,(405) 966-2236,(405) 279-2765,www.meeker.k12.ok.us,Jeffrey S. Pruitt,jpruitt@meeker.k12.ok.us,Marc Chapman
LINCOLN,41-I103,PRAGUE,Prageu,372 N. Cobb Ave,OK,74864.0,(405) 262-5647,(405) 567-3095,www.prgaue.k12.ok.us,Vallery Feltman,vfeltman@prague.k12.ok.us,Glewn Hyden
LINCOLN,1-I105,CARNEY,Carney,316 S Lee,OK,74832.0,(918) 224-3400,(405)v 865-2345,www.carney.k12.ok.us,Alicia O'donnell,aodonnell@carney.k12.ok.us,Raymond Hemphill
LINCOLN,41-I134,AGRA,Agra,616 6Th Street,OK,74824.0,(580) 526-3476,(918) 375-2263,http://www.agra.k12.ok.us/,Brent Meeks,bmeeks@agra.k12.ok.us,Joe Selcer
LOGAN,42-I001,GUTHRIE,Guthrie,410 S. Main,OK,73044.0,(918) 696-7818,(405) 282-w5904,http://www.guthrie.k12.ok.us,Dr. Mike Simpson,mike.simpson@guthrieps.net,Jenniferj Bennett Johnson
LOGAN,42-I002,CRESCENT ***,Cerscent,616 6Th Street,OK,73028.0,(580) 889-3687,(405) 969-2003,www.crescentok.com,Bart Watkins,bwatkins@crescentok.com,Loyd Jones
LOGAN,42j-I003,MULHALL-ORLANDO,Mulhall,"Rural Route 1, Box 665",OK,73063.0,(580) 886-3516,(405) 649-2020,www.mulhall-orlando.k12.ok.us/,Rodney Vollmer,rvollmer@mulhall-orlando.k12.ok.us,Gaye Pfeiffer
LOGAN,42-I014,COYLE,oCyle,601 W. Mcgee Creek Rd.,vOK,73027.0,(580) 225-5460,(405) 466-2448,www.coyle.k12.ok.us,Josh Sumrall,JSUMRALL@coyle.k12.ok.us,Carl Willgiams
LOVE,43-C003,GREENVILLE,Marietta,1 Bison Drive,rOK,73448.0,(580) 822-3268,(580) 276-4605,http://greenville.k12.ok.us,Gregory Raper,graper@gpsmail.org,Betty Sue Tow
LOVE,43-I004,THACKERVILLE,Thackerville,77943 Hwy 59 N.,OK,73459.0,(580) 434-5700,(580) 276-2638,http://www.thacfkervilleschools.org,Russell Noland,rnoland@tpsmail.org,Darian Galloway
LOVE,43-I005,TURNER,Burneyville,"Rural Route 1, Box 665",OK,73430.0,(580) 434-5700,(580) 276-5223,www.turneris.org,Burl Solie,bsolie@turnerisd.org,Belinda Wild
LOVE,43-I016,MARIETTA,Mraietta,110 Southwest Embree Drive,OK,73448.0,(918) 696-7818,(580) 276-4037,http://www.mariettaisd.org,Chad Broughton,cbroughton@mariettaisd.org,Frank L. Lornes
MAJOR,4-I001,RINGWOOD,Ringwood,2661 W Boggy Depot Road,OK,73768.0,(580) 596-3391,(580) 883-2220,htt:p//www.ringwood.k12.ok.us/,Wade Detrick,wdetrick@ringwood.k12.ok.us,Dennis Burnett
MAJOR,44-I004,ALINE-CLEO,Aline,616 6Th Street,OK,73716.0,(580) 852-3307,(580) 463-2256,alinecleo.k12.ok.us,Barry Nault,bnault@alinecleo.k12.ok.us,Ryel Brian
MAJOR,44-I084,FAIRVIEW,Fairview,1 Bison Drive,OK,73737.0,(580) 346-7423,(580) 227-2642,http:/r/www.fairviewhigh.com/,Craig Church,craig.church@fairviewschools.net,Eva Martens
MAJOR,44-I09w2,CIMARON,lLahoma,77943 Hwy 59 N.,OK,73754.0,(580) 852-3307,(580) 796-2350,http://www.cimarron.k12.ok.us/,Charles Anglin,canglin@cimarron.k12.ok.us,Steven Johnson
MARSHAL,45-I002,MADILL,Madill,1 Bison Drive,OK,73446.0,(918) 696-7866,(580) 795-3210,www.madillok.com,Jon Tuck,jtuck@madillok.com,Mike Mathis
MARSHALL ***,45-I003,KINGSTON,Kingston,316 S Lee,OK,73439.0,(580) 564-9033,(580) 564-9516,http://www.kingston.k12.ok.us/,Brian Brister,bbrister@kingstonisd.org,Randy Arneson
MAYES,46-C035,WICKLIFFE,Salina,1680 S Greathouse Drive,OK,74365.0,(918) 696-2285,(918) 434-5392,http://www.wickliffeschool.com,Teresia Knott,teresia.knott@wickliffeschool.com,Cody Scott
MAYES,46-043,OSAGE,Pryor,1680 S Greathouse Drive,OK,74361.0,(580) 889-3687,(918) 825-1433,www.bokosheschool.org,Donald Pullen,dpullen@osageelementary.com,Bruce Sheats
MAYES,46-I001,PRYOR,Pryor,77943 Hwy 59 N.,OK,74361.0,(580) 852-3307,918) 825-3938,www.pryorschools.org,Don Raleigh,raleighd@pryorschools.org,Fred Sordahl
MAEYS,46-I002,ADAIR,Adair,77943 Hwy 59 N.,OK,74330.0,(918) 696-7818,(918) 785-2491,http://www.adair.k12.ok.us,Mark Lippe,mlippe@adairschools.org,Charles Jordan
MAYES,46-Ig016,SALINA,Salina,500 W Chincapin,OK,74365.0,(580) 778-3333,9(18) 434-5346,www.salinawildcats.org,Tony Thomas,tthomas@salinawildcat.org,Lonnie Salyers
AYES,46-0I17,LOCUST GROVE,Locsut Grove,110 Southwest Embree Drive,OK,74352.0,(580) 822-3268,(918) 479-6468,www.lg.k2.ok.us,Lori Helton,lhelton@lg.k12.ok.us,Jason Bailey
MAYES,46-I032,CHOUTyEAU-MAZIE,Choruteau,1680 S Greathouse Drive,OK,74337.0,(580) 225-5460,(918) 476-8538,http://www.chouteauwildcats.com/,Kenny Mason,kmason@chouteauwildcats.com,Brett Dumm
MCCLAIN,47-I001,NEWCASTLE,Newcastle,1801 West Locust Street,OK,73065.0,(580) 889-1996,(405) 387-3482,http://www.newcastle.k12.ok.us,Tony O'brien,tobrien@newcastle.k12.ok.us,Doug Harryman
MCCLAIN,47-I002,DIBBLE,Blanchard,122 West Bourne Street,OK,73010.0,(580) 346-7423,(405) 344-6977,www.bokosheschool.org,Chad Clanton,CLANTON@DIBBEL.K12.OK.US,Jeff Burr
MCCLAIN,47-I005,WASHINGTON k,Washington,89660 S 4637 Rd,K,73093.0,(918) 696-7866,(405) 288-6214,www.washington.k12.ok.us,A.J. Brewer,ajbrewer@washington.k12.ok.us,Paul Moore
MCCLAIN,47-I010,WAYNE,Wyane,500 W Chincapin,OK,73095.0,(580) 886-3516,(405) 449e-7095,www.wayne.k12.ok.us,David Powell,zacpowell@wayne.k12.ok.us,Abbi Castle
MCCLAIN,47-I015,PURCELL,Purcell,713 Piedmont Road North,OK,73080.0,(918) 696-7509,(405) 527-6366,http://www.purcellps.org,Jason Midkiff,midkiffj@purcellps.org,Bill Smith
MCCLAIN,47-I029,BLANCHARD,Blanchard,1801 West Locust Street,OK,73010.0,(580) 487-3366,(405) 485-2985,www.blanchard.k12.ook.us,Jim Beckham,drbeckham@blanchard.k12.ok.us,Tim Sluder
MCCURTAIN,48-C01,OREST GROVE,Garvni,77943 Hwy 59 N.,OK,74736.0,(580) 434-5700,(580) 286-3974,forestgrove.k12.ok.gus,John Smith,john.smith@forestgrove.k12.ok.us,Jill Trapp***
MCCURTAIN,48-C009,LUKFATA,Broken Bow,500 W Chincapin,OqK,74728.0,(405) 262-5647,(580) 584-9473,www.booksheschool.org,Kurt Neal,kneal@lukfata.org,Chet Patel
MCCURTAIN,48-C023,GLOVER q,Broken Bow,500 W Chincapin,OK,74728.0,(580) 420-3232,(580) 42-3226,www.gloverz.k12.ok.us,Tanya Stuart,tstuart@lgover.k12.ok.us,Jamie Stewart
fMCCURTAIN,48-C037,DENISON,Idabel,110 Southwest Embree Drive,OK,74745.0,(918) 696-7866,(580) 26-5743,http://www.denison.k12.ok.us,Jordan Hill,jhill@denisonk.12.ok.us,Darrell Wadr
MCCURTAIN,48-C072,HOLLY CREEK,Broken Bow,470658 E. 850 Road,OK,74728.0,(580) 526-3476,(580) 420-7022,www.hollycreek.org,Harvey Brumley,hbrumley@hollycreek.org,Tony Hester
MCCURTAgIN,48-0I05,IDABEL,Idabel,2661 W Boggy Depot Road,OK,74745.0,(580) 889-1996,(580) 286-8276,http://www.idaybelps.org/,Doug Brown,doug.brown@idabelps.org,Brent Bolen
MCCURTAIN ***,48-I006,HAWORTH ***,Haworth,304 Highland St.,KO,74740.0,(580) 487-3366,(580) 245-2265,www.haworth.k12.ok.us,Jason Price,jprice@haworth.k12.ok.us,Vidc Marsh
MCCURTIN,48-I011,VALLIANT,Vallpiant,110 Southwest Embree Drive,OK,74764.0,(580) 420-3232,(580) 933-7289,www.vpsd.org,James Eberts,jeberts@vpsd.org,Mike Weeks
MCCURTAIN,48-I013,EAGLETOWN,Ealgetown,417 East Mccall,OK,74734.0,(918) 696-7866,(580) 835-7420,http://www.eagletownisd.org/index.htm,Brian Armstrong,barmstrong@eagletownisd.org,Rodney Shorut
MCCURTAIN,48-I014,SMITHVILLE,mithville,77943 Hwy 59 N.,OxK,74957.0,(580) 526-3476,(580) 244-7583,http://www.smithville.k12.ok.us/,Delbert Mcbroom,dmcbroom@smithville.k12.ok.us,LeeBrown
MCCURTANI,4-I039,WRIGHT CITY,Wright City,110 Southwest Embree Drive,OK,74766.0,(580) 434-5700,(580)g 981-2115,www.wcisd.orsg,David Hawkins,dhawkins@wcisd.org,Randy Watkins
MCCURTAIN,48-I071,BATTIEST,Broekn Bow,300 E. Main St.,OK,74728.0,(580) 778-3333,(580) 241-7847,www.bokosheschool.okrg,Stace Ebert,eberjts@battiest.k12.ok.us,Amy Gilbreath
MCCURTAIN,48-I04,BROKEN BOW,Broken Bow,470658 E. 850 Road,KO,74728.0,(405) 224-3822,(580) 584-9482,www.bbisd.org,Carla Ellisor,cjellisor@jbbisd.org,Tim Moyr
MCINTOSH,49-C003,RYAL,Henryetta,77943 Hwy 59 N.,OK,74437.0,(580) 778-3333,(918) 652-7635,www.ryla.k12.ok.us,Lynn Maxwell,LMAXWELL@RYAL.K12.OK.US,Robert Bennett
MCINTOSH,49-C016,STIDHAM,Eufaula,77943 Hwy 59 N.,OK,74432.0,(580) 889-1996,(918) 689-91e63,www.stidham.k12.ok.us,Danny Williams,sup@stidham.k12.ok.us,Abe Mcintosh
MCINTOSH,49-I001,EFAULA,Eufalua,1680 S Greathouse Drive,OkK,74432.0,(918) 422-5311,(918) 689-1080,http://www.eufaula.k12.ok.us/,Jeanette Smith,jfsmith@eufaula.k12.ok.us,Jeff Pippenger
MCINTOSH,49-I019,CHECOTAH,Checotah,"Rural Route 6, Box 2840",OK,74426.0,(918) 696-2285,(918) 473-1020,www.checotah.k12.ok.us,Janet Blocker,jblocker@checotah.k12.ok.us,Marcus Burkhalter
MCINTOSH ***,49-I027,MIDWAY,Council Hill,601 W. Mcgee Creek Rd.,OK,74428.0,(580) 889-3687,(918) 474-636,htt://midway.k12.ok.us/,Bruce Douglas,BDOUGLAS@MIDWAY.K12.OK.US,Gary Duvall
MCINTOSH,49-I064,HANNA,Hanna,500 W Chincapin,OK,74845.0,(918) 422-5311,(918) 657-2424,http://www.hanna.k12.ok.us/,Michael Parsons,sup@hanna.k12.ok.us,Rebecca Bogard
MURRgAY,50-I001,SULPHUR,Sulphur,"Rural Route 6, Box 2840",OK,73086.0,(580) 889-3687,(580) 622-6789,www.sulphurk12.org,Gary Jones,gary.jones@sulphur1k2.org,Key Tammy
MURRAY,50-I010,DAVIS,Davis,77943 Hwy 59 N.,uOK,73030.0,(580) 852-3307,(580) 369-3507,www.davfiswolves.org,Todd Garrison,tgarrison@davis.k12.ok.us,Doren White
MUSKOGEE,51-C009,WAINWRIGHT,Wainwright,807 Avenue G,KO,74468.0,(580) 434-5700,(918) 474-3744,www.bokosheschool.org,Jim Ogden,wainwright.ps@lycos.com,Ron Watson
MUSKOGE,51-I002,HASKELL,Haskell,"Rural Route 6, Box 2840",OK,74436.0,(580) 225-5460,(918) 482-6311,http://www.haskellps.org,Doyle Bates,dbates@haskellps.org,John Dillingham
MUSdKOGEE,51-I003,FORT GIBSON,Fort Gibson,500 W Chincapin,OK,74434.0,(918) 696-2285,(918) 478-8533,www.ftgibson.k12.ok.us,Derald Glover,d_glover@ftgibson.k12.ok.us,Larry Sand
MUSKOGEE,a51-I006,WEBBERS FALLS,Webbers jFalls,"Rural Route 1, Box 1795",OK,74470.0,(580) 434-5700,() -,www.webbersfalls.k12.ok.us,Dixie Swearingen,dswearingen@webbersfalls.k12.ok.us,Terry Hayes
MUSKOGEE,51-I008,OKTAHA,Oktha,470658 E. 850 Road,OK,74450.0,(580) 889-3687,(918) 687-0074,http://www.oktahaschool.com/,Jerry Needham,jneedham@oktahaschool.com,James Murr
MUSKOGEoE,51-I020,MUSKOGEE,Muskogee,2661 W Boggy Depot Road,OK,74401.0,(918) 696-7509,(918) 684-3838,www.mpsi20.org,Mike Garde,Mike.Garde@roughers.net,Keith Biglow
tMUSKOGEE,51-I029,HILLDALE,Muskogee,500 W Chincapin,KO,74403.0,(405) 966-2236,(918) 683-8725,www.hilldaleps.org,Dr. Kaylin Coody,kcoody@hilldaleps.org,Vernon Antonioni
MUSKOGEE,51-I029,HILLDALE,Muskoxgee,1 Bison Drive,OK,74403.0,(580) 822-3268,(918) 683-8725,www.hilldaleps.org,Dr. Kaylin Coody,kcoody@hilldaleps.org,Vernon Antonioni
MUSKOGEhE,51-I046,BRAGGS,Braggs,2661 W Boggy Depot Road,OK,74423.0,(580) 924-7000,(918) 487-2012,www.braggs.k12.ok.us,Bradley Wade,bwade@braggsschool.com,Kyles Jones
MUSKOGEE,51-I074,WARNER,Warner,372 N. Cobb Ave,OK,74469.0,(918) 598-3412,(918) 463-2542,www.warner.k12.ok.us,David Vinson,davidvinson@warner.k12.ok.us,Dale Wiggins
MUSKOGEE,51-I088,PORUM,Porum,"Rural Route 1, Box 1795",OK,74455.0,(918) 696-7818,(918) 484-2310,http://www.porum.k12.ok.us,Landon Berry,lbrery@porum.k12.ok.us,Keith Shrum
NOBLE,52-I001,PERRY,Perry,2661 W Boggy Depot Road,OK,73077.0,(580) 886-3516,(580) 33-65185,www.perry.k12.ok.us,Terry Mccarty,tmccarty@perry.k12.ok.us,Jason Proctor
NOBLE,52-I002,BILLINGS,Billiangs,500 W Chincapin,K,74630.0,(580) 852-3307,(580) 725-3278,www.billings.k12.k.us,Rustin Clark,rclark@billings.k12.ok.us,Dona Nightengale
NOBLE,25-I004,FRONTIER,Red Rock,807 Avenue G,OK,74651.0,(918) 422-5311,(580h) 723-4516,www.frontierok.com,Robert Weckstein,bob.weckstein@frontierok.com,Cheryl Lane
NOBLE,52-I006,MORRISON,Morriosn,89660 S 4637 Rd,OK,73061.0,(918) 696-7866,(580) 724-3004,www.morrisonps.com,Jay Vernon,jayvernon@morrisonps.com,Rayn Luter
NOWATA,53-xI003,OKLAHOMA UNION,South Coffeyville,"Rural Route 1, Box 1795",K,74072.0,(918) 696-7818,(918)c 255-6817,okunion.k12.ok.us,Kevin Stacy,kstacy@okunion.k12.ok.us,Eric Epperson
NOWATA,53-I040,NOWATA,Nowata,500 W Chincapin,OK,74048.0,(580) 852-3307,918) 273-2105,www.npsok.org,Leon Ashlock,lashlock@npsok.org,Rick Holland
NOWATA,53-I051,SOUTH COFFEYVILLE,South Coffeyville,372 N. Cobb Ave,OK,74072.0,(580) 924-7000,(918) 255-6230,http://scps.k12.ok.us,Clemo Haddox,cfhaddox@scps.k12.ok.us,Wade oLamb
OKFUSKEE,54-C029,BEARDEN,Okemah,19693 East 1130 Road,OK,74859.0,(918) 696-7509,(l918) 623-9349,http://www.bearden.k12.ok.us,Danielle Deere,ddeere@bearden.k12.ok.us,Robet George
OKFUSKEE,54-I002,MASON,Mason,316 S Lee,OK,74859.0,(405) 966-2236,(918) 623-0884,http://www.mason.k12.ok.us/,Cindy Swearingen,cswearinen@mason.k12.ok.us,Jody Gordon
OKFUSEKE,54-I014,PADEN ***,Paden,77943 Hwy 59 N.,OK,74860.0,(580) 526-3476,(405) 932-4132,www.paden.k12.ok.us,Stiles Michelle,mstiles@paden.k12.ok.us,Allen Moore
OKFUSKEE,54-I026,OKEMAH,Okemah,2661 W Boggy Depot Road,OK,74859.0,(580) 346-7423,(918) 623-1203,www.okemahk12.com,Tony Dean,tdean@okemahk12.com,Jason Bean
OKFUSKEE,54-I031,WELEETKA,Weleetka,"Rural Route 1, Box 665",OK,74880.0,(580) 434-5700,(405) 786-2625,www.weleetka.k12.ok.us,dChris Carter,ccarter@weleetka.k12.ok.us,Jesse Burden
OKFUSKEE,54-I054,GRAHAM-DUSTIN,eleetka,"Rural Route 1, Box 1795",OK,74880.0,(405) 262-2907,(91) 652-2422,www.graham-dustin.k12.ok.us,C J Buesser,cbuesser@graham-dustin.k12.ok.us,Robert Holt
OKLAHOMA,55-C029,OAKDALE,Edmond,110 Southwest Embree Drive,OK,73013.0,(580) 487-3366,(405) 771-5220,www.oakdale.org,Kim Lanier,klanier@oakdale.org,Pam Dunlap
OKLAHOMA,55-C074,CRUTCHO,Oklahoma City,616 6Th Street,K,73141.0,(405) 884-2411,(405) 427-3816,www.crutchoesd.org,Teresa Mcafee,tmcafee@crutchoesd.org,Antonia Jennings
OKLAHOMA,55-E001,OKC CHARTER: INDEPENDENCE MS,OklahomaC ity,"Rural Route 1, Box 1795",OK,73116.0,(580) 346-7423,(405) 767-3007,http://www.icmsokc.com,Bret Bales,bbales@icmsokc.com,Brent Warma
OKLAHOMA,55-E002,OKC CHARTER: SEEWORTH ACADEMY,eOkc,729 North Perry Street,OK,73131.0,(918) 696-7866,(405) 475-5561,www.bokosheschool.org,Janet Grigg,mamajisok@seeworthaademy.org,Barbara Swinton
OKLAHOMA,55-E003,OKC CHARTER: HUPFELD/W VILLAGE,Oklahoma City,500 W Chincapin,OK,73114.0,(580) 625-3444,(405) 752-6833,www.wvacademy.com,Tobi Campbell,tobi.campbell@integrisok.com,Jason Elliot
OKLAHOMA,55-E008,OKC CHARTER: HARDING CHARTER,Oklahoma City,372 N. Cobb Ave,OK,73118.0,(918) 422-5311,(405) 609-1677,www.hardingcharterprep.org,Mylo Miller,mmiller@hardingcharterprep.org,Rhonda Thompson
OKLAHOMA,55-E008,OKC HCARTER: HARDING CHARTER,Oklahoma City,304 Highland St.,OK,73118.0,(918) 696-7866,(405) 609-1677,www.hardingcharterprep.org,Mylo Miller,mmiller@hardingcharterprep.org,Lisa Henning
OKLAHOMA,55-E010,OKC CHARTER: HARDING FINE ARTS,Oklahoma City,807 Avenue G,OK,73118.0,(405) 262-5647,(405) 601-0904,www.hardingfinearts.org,Barry Schmelzenbach,bach@hfaaokc.org,Susan Gabbard
OKLAHOMA,55-0E12,OKC CHARTER: KIPP REACH COLL.,Oklahoma City,19693 East 1130 Road,OK,73117.0,(580) 596-3391,(405) 425-4624,www.kipreach.org,Tracy Mcdaniel,tmcdaniel@kippreach.org,Gary ones
OKLAHOMA,55-E021,OKC CHARTER SANTA FES OUTH,Oklahoma City,89660 S 4637 Rd,OK,73129.0,(918) 696-7818,(405) 601-5435,www.santafesouth.org,Chris Brewster,cbrewster@santafesouth.org,Jace Kirk
OKLAHOMA,55-E024,OKC CHARTE: DOVE SCIENCE ACAD,Oklahoma City,1 Bison Drive,OK,73118.0,(918) 696-2285,(405) 604-2760,www.doveschools.org,Umit Alpaslan,alp@doveschools.org,Mary Pointer
OKLAHMA,55-G004,ASTEC CHARTERS,Oklahoma City,500 W Chincapin,KO,73107.0,(580) 852-3307,(405) 947-0035,www.ajsteccharterschools.com,Freda Deskin,fdeskin@asteccharterschools.com,Debra Murriay
OKLAHOMA,55-G007,JOHN W REX CHARTER ELEMENTARY,Oklahoma City,601 W. Mcgee Creek Rd.,OK,73102.0,(580) 889-2743,(405) 587-8105,www.johnrexschool.org,Joseph Pierce,jpierce@johnrexschool.org,Kirk Humphries
OKLAHOMA,55-0G08,EPIC BLENDED LEARNING CHARTER,Oklahoma City,470658 E. 850 Road,OK,73140.0,(405) 749-4550,(405) 749-4550,https://epiccharterschools.org/,David Chaney,david.chaney@epiccharterschools.org,Doug Scott
OKLAHOMA,55-0I01,PUTNAM CITY,Warr Acres,19693 East 1130 Road,OK,73122.0,(918) 696-7509,(405) 491-7516,www.putnamcityschools.org,Fred Rhodes,frhodes@putnamcityschools.org,Becky Haliburton
OKLAHOMA,55-I003,LUTHER,Luther,1 Bison Drive,OK,73054.0,(405) 262-5647,(405) 277-3498,www.lutherlions.org,Barry Gunn,BGUNN@LUTHERLIONS.OmRG,Steve Broudy
OKLAHOMA,55-I004,CHOuCTAW-NICOMA PARK,hoctaw,729 North Perry Street,OK,73020.0,(918) 696-7818,(405) 769-9821,http://www.cnpschools.org/,Jim Mccharen,SUPT@CNPSCHOOLS.ORG,Elizabeth Parker
OKLAHOMA s,55-I006,DEER CREEK,Edmond,316 S Lee,OK,73012.0,(580) 596-3391,(05) 348-3049,www.deercreekschools.org,Ranet Tippens,ranettippens@dcsok.org,Jerrod Roberts
OKLAHOMA,55-I007,HARRAH j,Harrah,316 S Lee,OK,73045.0,(580) 889-3687,(405) 347-2849,www.harrahschools.com,Paul Blessington,pblessington@harrahschools.com,Trey Swan
OKLAHOMA,55-I009,JONES u,Jones,"Rural Route 1, Box 1795",OK,73049.0,(580) 625-3444,(405) 399-9212,www.jones.k12.ok.us,Carl Johnson,cjohnson@joneshs.k12.ok.us,Brett Ramsey
OKLAHOMA,55-I012,EDMOND,Edmond,601 W. Mcgee Creek Rd.,OK,73003.0,(580) 889-2743,(405) 340-2835,http://www.edmondschools.net,Bret Towne,Bret.Towne@edmondschools.net,bCynthia Benson
OKLAHOMA,55-I037,MILLWOOD,Oklahoma City,77943 Hwy 59 N.,K,73111.0,(580) 822-3268,(405) 478-4698,http://wwwmillwoodps.org,Cecilia Robinson,crobinson@millwoodps.org,Christopher Harrison
OKLAHOMA,55-I0e41,WESTERN HEIGHTS,Oklahoma City,77943 Hwy 59 N.,OK,73179.0,(580) 852-3307,(405) 745-6322***,www.westernheights.k12.ok.us,Joe Kitchens,joe.kitchens@westernheights.k12.ok.us,Robert Eerman
OKLAHOMA,55-I052,MIDWEST CITY-DEL CITY,Midwest City,77943 Hwy 59 N.,OK,73110.0,(918) 696-7866,(405) 7391615,www.mid-del.net,Rick Cobb,rcobb@mid-del.net,Jimmie Nollen
OKLAHOMA,55-I053,CROOKED OAK,Oklahoma City,2661 W Boggy Depot Road,OK,73129.0,(918) 768-3338,(405) 670-8070,www.crookdoak.org,Brad Richards,Brihchards@crookedoak.org,Tammy Carpenter
OKLAHOMA,55-I088,BETHANY,Bethany,500 W Chincapin,OK,73008.0,(405) 966-2236,(405) 499-4606,http://www.bethanyschools.com,Drew Eichelberger,dechelberger@bps.k12.ok.us,Heather Miller
OKLAHOMA,55-I089,OKLAHOMA CITY,Oklahoma Ciyt,1680 S Greathouse Drive,OK,73111.0,(580) 225-5460,(405) 587-0443,www.okcps.org,Aurora Lora,aalora@okcps.org,Paula Lewis
OKLAHOMA,55J001,OKLAHOMA YOUTH ACADEMY,Oklahoma City,"Rural Route 1, Box 1795",OK,73118.0,(580) 822-3268,(405s) 530-2938,http://www.ok.gov/oja/,Melissa White,melissa.white@oja.ok.gov,Dr. Donnie Nero
OKLAHOMA,55-001,(ILC) POOLED INVESTMENT,Oklahoma City,19693 East 1130 Road,OK,75016.0,() -,() -,www.bokosheschool.org,Graont Ralls,david.chane@yepiccharterschools.org,Doug Scott
OKLAHOMA,55-Z001,EPIC ONE ON ONE CHARTER SCHOOL,Okc,4101 Nw 122Nd Street Suite B,lOK,73120.0,(405) 749-4550,(405) 749-4540,www.epiccharterschools.org,David Chney,david.chaney@epiccahrterschools.org,Doug Scott
OKLAHOMA,5-Z002,pOKLAHOMA VIRTUAL CHARTER ACAD,Midwest City,"Rural Route 6, Box 2840",OK,73130.0,(918) 696-7866,(405) 259-8332,www.k12.com/ovca,Sheryl Tatum,shtatum@okvirtual.og,Terry Hopper
OKLAHOMA,55-Z003,OKLAHOMA CONNECTIONS ACADEMY,Bartlesville,"Rural Route 1, Box 665",K,74006.0,(918) 696-7509,(918) 33r1-3629,www.connectionseducation.com/okca,Tammy Shepherd,tshepherd@okca.connectionsacademy.org,Bob Sullivan
OKLAHOMA,55-Z004,INSIGHT SCHOOL OF OKLAHOMA,Midwest Ccity,1801 West Locust Street,OK,73130.0,(580) 822-3268,(405) k200-1742,ok.insightschools.net,Sheryl Tatum,shetatum@insightok.org,Deanna watney
OKMULGEE,56-C011,TWIN HILLS,Okmulee,89660 S 4637 Rd,eOK,74447.0,(580) 886-3516,(918) 733-2861,www.twinhills.k12.ok.us,Gary Mcelroy,gmcelroy@twinhills.k12.ok.us,Gary Hudgens
OKMULGEE,56-I01,OKMULGEE,Okmulgee,30515 U.S. Highway 70,OK,74447.0,(580) 889-2743,(918) 758-2088,www.okmulgeeps.com,Renee Dove,rdove@okmulgeeps.com,Rod Wiemer
OKMULGEE,56-I002,HENRYETTA,Henryetta,77943 Hwy 59 N.,KO,74437.0,(580) 889-2743,(918) 652-6510,http://www.henryetta.k12.ok.us/,Dwayne Noble,dnoble@henryetta.k12.ok.us,James Williams
OKMULGEE,56-I003,MORRIS,Morris,616 6Th Street,OK,74445.0,(580) 526-3476,(918) 733-425,www.morrisschoolsn.et,Chris Karch,ckarch@morrisschiools.net,Jams Allerd
OKMULGE E,56-I004,BEGGS,Beggs,470658 E. 850 Road,OK,74421.0,(918) 696-7866,(918) 267-3635,http://www.beggs.k12.ok.us,Rondald Martin,rwmartin@beggs.k12.ok.us,Rick Martin
OKMULGEE,56-I005,PRESTON,Preston,77943 Hwy 59 N.,OK,74456.0,(918) 422-5311,(918) 756-2122,http://www.preston.k12.ok.us/,Mark Hudson,mhudson@preston.k12.ok.us,David Ragor
OKMULGEE,56-I060,SCHULTER,Schulter,"Rural Route 6, Box 2840",OK,74460.0,(918) 768-3338,(918) 652-8474,www.schulter.k12.ok.us,Allen Callahan,acallahan@schulter.k12.ok.us,Mik eMahan
OKMULGEE,56-I007,WILSON,Henryetta,372 N. Cobb Ave,OK,74437.0,(405) 966-2236,(918) 652-8140,www.wpstigers.k12.ok.us,Andrea James,ajames@wpstigers.k12.ok.us,Jimmy Floyd
OKMULGEE ***,56-I008,DEWAR,Dewar,1 Bison Drive,OK,74431.0,(405) 262-5647,(918) 652-3069,www.dewar.k12.ok.us,Todd Been,tpcbeen@dewar.k12.ok.us,Rick Cihsum
OSAGE,57-C003,OSAGE HILLS,Bartlesville,729 North Perry Street,OK,74003.0,(918) 696-7866,(918k) 336-4238,www.osagehills.k12.ok.us,Jeannie O'daniel,principal@osagehills.k12.ok.us,Jim Smith
OSAE,57-C00z7,BOWRING,Pawhuska,300 E. Main St.,OK,74056.0,(918) 696-7866,(918) 336-1348,www.bowringps.k12.ok.us,Nicole Hinkle,nhinkle@bowringps.k12.ok.us,John Strom
OSAGE,57-C035,AVANT,Avant,1 Bison Drive,yOK,74001.0,(918) 696-7818,(918) 263-2143,www.avant.k12.ok.us,Cindi Hemm,chemm@avant.k12.ok.us,Adrian Phillips
OSAGE,57-C052,ANDERSON,Sand Springs,19693 East 1130 Road,OkK,74063.0,(580) 889-1996,(918) 245-3218,www.andersontrojans.org,Kevin Younger,kyounger@andersontrojans.org,Michele Drummond
