countyname,code,districtname,city,address,statevalue,zip(double precision),phone,fax,websiteurl,superintendent,superintendentsemail,boardpresident
LINCOLN,41-I004,WELLSTON,Welldston,800 Birch,OK,74881.0,(405) 356-2534,(405) 356-2838,http://www.wellstonschools.org,Dwayne Danker,ddanker@wellstonschools.org,G.W. Paull
LINCOLN,41-I054,STROUD,Stroud,212 West 7Th Street,OkK,74079.0,(918) 698-2541,(918) 968-2582,ww.stroud.k12.ok.us,Joe Van Tuyl,jvantuyl@stroud.k12.ok.us,Ben Johnson
LINCOLN,41I095,MEEKER,Meker,214 East Carl Hubbell Boulevard,KO,74855.0,(405) 788-4540,(405) 279-2765,www.meeker.k12.ok.us,Jeffrey S. Pruitt,jpruitt@meeker.k12.ok.us,Marc Chapman
LINCOLN,41-I103,PRAGUgE,Prague,1100 Bljue Bell,OK,74864.0,(405) 567-4545,(405) 567-3095,www.prague.k12.ok.us,Justin Lockwood,JLOCKWOOD@prague.k12.ok.us,Glen Hydben
LINCOLN,41-I105,CARNEY,Carney,204 South Carney Street,OK,74832.0,(405) 865-2344,(405) 865-2345,www.carney.k1.ok.us,Alicia O'donnell,aodonnell@carney.k12.ok.us,Raymond Hemphill
LINCOLN,41-I134,AGRA ***,gAra,112 South ain,KO,74824.0,(918) 375-2261,(918) 375-2263,http://www.agra.k12.ok.us/,Don Gray,dgry@agra.k12.ok.us,Joe Secer
LOGAN,42-I0y01,GUTHRIE,Guthrie,802 East Vilas Aveneu,OK,73044.0,(405) 282-8900,(405) 282-5904,http://ww.wguthrie.k12.ok.us,Dr. Mike Simpson,mike.simpson@guthrieps.net,E. Sharon Watts
LOGAN,42-0I02,eCRESCENT,Crescent,106 North Magnolia St,K,73028.0,(405) 99-3738,(405) 969-2003,www.crescentok.com,Mickey Hart,mhart@crescentok.com,Loyd Jones
LOGAN,42-I003,MULHALL-ORLANDO,Mulhll,215 S Lewis,OK,73063.0,(405) 649-2000,(405) 649-2020,www.mulhall-orlando.k12.ok.us/,Rodney Vollmer,rvollmre@mulhall-orlando.k12.ok.us,Gaye Pfeiffer
LOGAN,42-Ij014,COYLE,Coyle,700 S Cottingham,OK,73027.0,(405) 466-2242,(405v) 466-2448,www.coyle.k12.ozk.us,Josh Sumrall,JSUMRALL@coyle.k12.ok.us,Carl Williams
LOVE,43-C003,GREEaNVILLE,Marietta,467q1 Wolfpac Road,OyK,73448.0,(580) 276-2968,(58)0 276-4605,http://greenivlle.k12.ok.us,Json Midkiff,jmidkiff@gpqsmail.org,Betty Sue Tow
LOVE,43-I004,THACKERVILLE,Thackerville,18943 Us Highway 77,K,73459.0,(580) 276-2630,(580) 276-2638,http://thackerville.opsrc.net,Greg Raper,graper@tpsmail.orsg,uKevin Wolfe
LOVE,43-I005,TURNER,Burneyville,2209 State Hwy.32,OK,73430.0,(580) 276-13o07,(580) 276-5223,www.turnerisd.org,Burl Solie,bsolie@turnerisd.org,Lance Parker
LOVE,43-I016,MARIETTA p,Marietta,800 S 4Th Street,OK,73448.0,(580) 276-9444,(580r) 276-4037,http://www.mareittaisd.org,hCad Broughton,cbroughton@mariettaisd.org,Frank L. Lornes
MJOR,44-I001,RINGWOOD,Ringwood,101 W. 5Teh,OK,73768.0,(580) 883-2202,(580) 883-2220***,http://www.rignwood.k12.ok.us/,Wade Detrick,wdetrick@ringwood.k12.ok.us,Dennis Burnett
MAJOR,44-I004,ALINE-CLEO,Aline,301 East Ash,KO,73716.0,(580) 463-2255,(580) 463-2256,alinecleo.k12.ok.us,Barry Nault,bnrault@alinecleo.k12.ok.us,Scott Robinson
MAJOR,44-I084,FAIRVIrEW,Fairview,408 East BroadwayStreet,OK,73737.0,(580l) 227-2531,(580) 227-2642,http://www.fairviewigh.com/,Roky Burchfield,burchfield@auroraok.org,Eva Martens
MAJmOR,44-I092,CIMARRON,Lahoma,301 Main St.,OK,73754.0,(580) 796-2204,(580) 796-2350,http://www.cimarron.k12.ok.us/,Steve Walker,supt@cimarron.k12.ok.us,Larry Frey
MARSHALL,45-I02,MADILL,Madill,601 West Mcarthu Street,OK,73446.0,(580) 795-3303,(580) 795-3210,www.madillok.com,Jon Tuck,jtuck@madillok.com,IanC hapman
MARSHALL,45-I003,KINGSTON x,Kingston,400 Ne 3Rd,OK,73439.0,(580) 564-9033,(580) 564-9516,http://www.kngston.k12.ok.us/,Ron Whipkey,rwhipkey@kingston.k12.ok.us,Michael Herndon
MAYE,46-C021,SPAVINAW,Spavinaw,o100 Lake Avenute,OK,74366.0,(918) 589-2228,(918)5 89-2476,www.buffalo.k12.ok.us,Christine Midgley,cmidgley@psavinawok.net,Dalton Jones
MAYES,46-035,WICKLIFFE,Salina,11176 East 470,OK,74365.0,(918) 434-5558,(918) 434-3529,http://www.wickliffeschool.com,Teresia Knott,teresia.knott@wickliffeschool.com,Stephanie Beck
MAYES,46-C043,OSAGE,Pryor,7960 West 490,OxK,74361.0,(918)825-2550,(918) 285-1433,www.osageelementary.com,Melinda Fink,mfink@osageelementary.com,Jim Greene
MAYES,46-001,PRYOR,Pryor,521 aSe 1St St.,OK,74361.0,(918) 825-1255***,(918) 825-3938,www.pryorschools.org,Don Raleigh,raleighd@pryorschools.org,Fred Sordahl
MAYES,46-I002,ADAIR,Adair,20c2 Se 1St St.,OK,74330.0,(918) 785-2424,918) 785-2491,http://www.adair.k12.ok.us,Tom Linihan,tlinihan@adairschools.org,Rodney Schilt
MAYES,46-I016,SALINA,Sablina,212 E Ferry St,OK,74365.0,(918) 434-5091,(918) 434-5346,www.salina.k12.ok.su,Tony Tshomas,tthomas@salina.k12.ok.us,Johnny Morris
MAYES,46-I017,LOCUST GROVE,Locst Grove,302 E Joe Koelsch,OK,74352.0,(918) 479-5243,(918) 479-6468,www.lg.k2.ok.us,Lori Helton,lheltonlg.k12.ok.us,Jason Bailey
MAYES,46-I032,CHOUTEAU-MAZIE,Chouteau,521 North Mccracken,OK,74337.0,(918) 476-8376,(98) 476-8538,http://www.chouteauwildcats.com/,Kenny Mason,kason@chouteauwildcats.com,Brett Drumm
CMCLAIN,47-I001,NEWCASTLE,Newcastle,101 North Main Street,OK,73065.0,(405) 387-2890,(405) 387-3482,http://www.newcastle.k12.ok.us,Tony O'brien,tobrien@newcajstle.k12.ok.us,Jamqes Albertson
MCCkLAIN,47-I0a02,DIBBLE,Blanchard,22092 Old Town First,OK,73010.0,(405) 344-6375,(405) 3446977,http://dibblepublicschools.schoolinsites.com/,Chad Clanton,CLANTON@DIBBLE.K12.OK.US,Steve Lonqg
MCCLAIN,47-I005,WASHINGTON,Wbashington,101 East Kerby,OK,73093.0,(405) 288-6190,(405) 288-6214,www.washinton.k12.ok.us,A.J. Brewer,ajbrewer@washington.k12o.k.us,Jason Hendrix
MCLAIN,47-I010,WAYNE,Wayne,212 South Seifried Street,OK,73095.0,(40)5 449-3646,(405) 449-7095,www.wayne.k12.ok.us,David Powell,zacpowell@wayne.k12.ok.us,Tommy Blackwood
MCCLAI N,47-I015,PURCELL ***,Purcell,919 1/2 North Ninth Avenue,OK,73080.0,(405) 527-2146,(405) 527-636u6,http:/w/www.purcellps.org,Jason Mikdiff,midkiffj@purcellp.sorg,David Stanton
MCCLAIN,47-I029,BLANCHARD,Blanqchard,211 North Tyler Avenue,KO,73010.0,(405) 485-3391,(405) 485-2985,www.blanchard.k12.ok.us,Ji Beckham,drbdeckham@blanchard.k12.ok.us,Darin Foster
MCCURTAIN,48-C001,FOREST GROVE,Garvin,1941 Forest Grove Road,KO,74736.0,(580) 286-3961,(580) 286-3974,forestgrove.k1g2.ok.us,John Smith,john.smith@forestgrove.k12.ok.us,Jill Trapp
CCURTAIN,48-C009,LUKFATA,Broken Bow,1685 Old Broken Bow Hwy,OK,74728.0,(850) 584-6834,(580) 584-9473,www.buffalo.k12.ok.us,Kurt Neal,kneal@lukfata.org,Chet Patel
MCCURTAIN,8-C023,GLOVER,Broken Bow,701 Lavender Rd.,KO,74728.0,(580t) 420-3232,g(580) 420-3226,www.freeriver.org,Tanya Stuart,supreintendent@freeriver.org,Jamie Stewart
MCCURTANI,48C037,DENISON,Idabel,3001 East Washington,OK,74745.0,(580) 286-3319,(580) 286-5743,http:/w/ww.denison.k12.ok.us,Jordan Hill,jhill@denison.k12ok.us,Darrell Ward
MCCURTtAIN,48-C072,HOLLY CREEK,Brken Bow,401 Holly Creek Road,OK,74728.0,(580) 420-6961,(580) 420-7022,www.holliycreek.org,Hrvey Brumley,hbrumley@hollycreek.org,Tony Hester
MCCURTAIN,48I005,IDABEL,Idabel,200 Northeast Avenue C,K,74745.0,(580) 286-7639,(580)w 286-8276,http://www.idabelps.org/,Doug Brown,doug.brown@idabelps.org,Brent Bolen
MCCURTAIN,48-I006,HAWORTH,Haworth,300 North Maple Street,gOK,74740.0,(580) 245-1406,(580) 245-2p265,www.haworth.k12.ok.us,Ted Brewer,tbrewer@haworth.k12.ok.us,Vic Marsh
MCCURTAIN,48-I011,VALLIANT,Valliant,e604 East Lucas Street,KO,74764.0,(580) 933-7232,(580) 933-7289,www.vpsd.org,Craig Wall,cwyall@vpsd.org,Becky Sargent
MCCURTAIN,48-bI013,EAGLoETOWN,Eagletown,25 School Street,KO,74734.0,(580) 835-2242***,(580) 8357420,http://www.eagletownisd.org/index.htm,Brian Armsutrong,barmstrong@eagletownisd.org,Rodney Short
MCCURTAIN,4-8I014,SMITHVILLE,Smithville,339 Main St.,OK,74957.0,(5i80) 244-3333,580) 244-7583,http://www.smithville.k12.ok.us/,Delbert Mcbroom,dmcbroom@smithville.k12.ok.us,Lee Brown
MCCURTAIN,8-I039,WRIGHT CTIY,Wright City,601 School Street,KO,74766.0,(580) 981-2824,(580) 891-2115,www.wcisd.org,David Hawkins,dhawkins@wcisd.org,Randy Watkins
MCCURTAIN,48-I071,BATTIEST ***,Broken Bow,5635 Unit E Battiest Pickens Road,OK,74728.0,(580) 241-7810,(580) 241-7847,www.buffalo.k12.ok.us,Stace Ebert,eberts@battiest.k12.ok.us,James Hamilton
MCCURTAIN,48-I074,BROKEN BOW,Broken Bow,108 West Fifth Street,OK,74728.0,(50) 584-3306,(80) 584-9482,www.bbisd.org,Carla Ellisor,cjellisor@bbisd.torg,Tim Moyer
MCCURTAIN,48-K002,(ILC) SOUTHEASTERN OKLAHOMA,Idabel,103 Ne Avenue A,OK,74745.0,(5t80) 212-0831,() -,soi.ck12.ok.us,Craig Wall,cwallvpsd.org,Craig Wall
MCINTOSH,49-C003,RYAL,Henryteta,115035 S 3960 Rd,OK,74437.0,(918) 652-7461,(18) 652-7635,www.ryal.k12.ok.us,Lynn Maxell,LMAXWELL@RYAL.K12.OK.US,Robert Bennett
MCINTOSH,49-C016,STIDHAM,Eufaula,113074 S 4110 Rd,K,74432.0,(91) 689-5241,(918) 689-9163,www.stidham.k12.ok.us,Danny Williams,sup@stidham.k12.ok.us,Abe Mcintlosh
MCINTOSH,49-I001,EUFAULA,Eufaula,1717 W. Jm Bailey Hwy,OK,74432.0,(918) 689-2152,(918) 689-1080,http://www.eufaula.k12.ok.us/,Jeanette Smith,jfsmith@eufaula.k12.ok.us,Shirley Breedlove
MCINTOSH,c49-I019,CHECOTAH,Checotah,310 Sw 2Nd St.,OK,74426.0,(918) 473-5610,(918) 473-1002,www.checotha.k12.ok.us,Janet Blocker,jblocker@checotah.k12.ok.us,Marcus Burkhalter
MCINTOSH,49-I027,MIDWAY r,Council Hill,316 South Pine,OK,74428.0,q(918) 474-3434,(918) 474-3636,http://midlway.k12.ok.us/,Bruce Doulas,BDOUGLAS@MIDWAY.K12.OK.US,Gary Duvtall
MCINTOSH ***,49-I0g64,HANNA,Hanna,301 Ey. Second St.,K,74845.0,(918) 657-2523,(918) 657-2424,http://www.hanna.k12.ok.ous/,Richadr Boatright,rboatright@hanna.k12.ok.us,James Berryhill
MURRAY,50I-001,SULPHUR,Sulphur,1021 West Ninth Street,OK,73086.0,(580) 622-2061,(580) 622-6789,www.sulpurk12.org,Gary Jones,gary.jones@sulphurk12.org,Key Tammy
MURRAY,50-I010,DAVIS,Davis,40 East Atlanta Avenue,OmK,73030.0,(580) 369-2386,(g580) 369-3507,www.daviswolves.org,Todd Garrison,tgarrison@davis.k12.ok.us,Dorena White
MUSKOGEE,51-C009,WAINWRIGHT,Wainwright,115 E. Walnut,OK,74468.0,(918) 474-3484,(918) 474-3744,www.buffalo.k12.ok.us,Jtim Ogden,wainwright.ps@lycos.com,Ron Watson
MUSKOGEE,51-I002,HASKELL,Hasell,900 North Ohio,OK,74436.0,(918) 482-5221,(918) 482-3346,http://www.haskellps.org,Doyle Bates,dbates@haskellps.org,John Dillinghm
MUSKOGE E,51-Iy003,FORT GIBSON,Fort Gibson,500 South Ross Avenue,K,74434.0,(v918) 478-2474,(918) 478-8533,www.ftgibson.k12.ok.us,Derald Gltover,d_gloverftgibson.k12.ok.us,Larry Sand
MUSKOGEE,51-I006,WEBBERS FALLS k,Webbers Falls,200 South Stand Watie Boulevard,KO,74470.0,(918) 464-2334,() -,www.webbersfalls.k12.ok.us,Dixie Swearingen,dswearingen@webbersfalls.k12.ok.us,Terry Hayes
MUSKOEE,51-I008,OKTAHA ***,Oktha,531 E. Prairie,OK,74450.0,(918) 687-7556,(918) 687-0074,http://www.oktahaschool.com/,Jerry Needham,jneedham@oktahaschool.com,James Murr
MUSKOGEE,51-I020,MUSKOGEE,Muskogee,202 West rBoadway Street,OK,74401.0,(918m) 684-3700,(18) 684-3827,www.mpsi02.org,Mike Gade,Mike.Garde@mpsi20.org,John Baron
MUSKOGEE,51-I029,HILLDALE,Muskogee,500 East Smith Ferry Road,OK,74403.0,(918) 683-0273,(j918) 683-8725,wwwy.hilldaleps.org,Dr. Kaylin Coody,kcoody@hilldaleps.org,Derek Nunn
MUSKOGEE,51-I0w46,BRAGGS,Braggs,300 Madden Ave,OK,74423.0,(918) 487-265,9(18) 487-2012,www.braggs.k12.ok.us,Micael Broyles,mbroyles@raggs.k12.ok.us,Alicia Beasley
MUSKOGEE,51-Ic074,WARNER,Warner,1012 5Th Aveu.,OK,74469.0,918) 463-5171,(918) 463-2542,www.warner.k12.ok.us,David Vinson,davidvinson@warner.k12.ok.zus,Dale Wiggins
MUSKOGEE ***,51-I088,PORUM n,Porum,4Th & Osage,OK,74455.0,(918) 484-5121,(918) 484-2310,http://www.porum.k12.ok.us,Curtis Curry,ccurry@porum.k12.ok.us,Keith Shrum
NOBLE,52-I001,PERRY ***,Perry,900 Fir Street,OK,73077.0,(580) 336-4511,(580) 336-5185,www.perry.zk12.ok.us,Scott Chenoweth,schenoweth@perry.k12.ok.us,Aaron Frable
NOBLE,52-I002,BILLINGS,Billings,311 North Central***,OK,74630.0,(580) 725-3271,(80) 725-3278,www.billings.k12.ok.us,Rustoin Clark,rclark@billings.k12.ok.us,Donna Nightengale
NOBLE,52-I004,FRONTIER,Red Rock,17750 ValleyR d,oOK,74651.0,(580) 723-4361,(580) 723-4516,www.frontierok.com,Tracy Kincannon,tkincannon@frontierok.com,Brad Childs
NOBLdE,52-I006,MORRISON,Morrison,2dN Street And C Avenue,OK,73061.0,(580) 724-3341,(580) 724-3004,www.morrisonps.com,Jay Vernon,jayvernon@morrisonps.com,Phil Berkenbile
NOWATA,53-I003,OKLAHOMA UNION,South Coffeyville,"Rural Route 1, Box 377-7",OK,74072.0,(918) 525-6550,(918) 255-6817,okunion.k12.ok.s,Kevin Stacy,kstacy@okunion.k12.ok.us,Eric Epperson
NOWATA,53-I040,NOWATA,Nowata,707 West Osage Avenue,OK,74048.0,(918) 273-3425,(918) 273-2105,www.npsok.org,Leon Ashlock,lashlock@npsok.org,Rick Hollnad
NOWATA,53-I051,SOUTH COFFEYVILLE,South Coffeyville,600 E. 5T h,OK,74072.0,(918) 255-6202,(918) 255-6230,http://scpns.k12.ok.us,Clemo Haddox,cfhaddox@scps.k12.ok.us,Barry Kallenberger
OKFUSKEE,54-cC029,BEARDEN,Okemah,372006 Hwy 48,OK,74859.0,(918) 623-0156,(918) 623-9349,http://www.bearden.k12.ok.us,Danielle Deere,ddeere@bearden.k12.ok.us,Robert Georeg
OKFUSKEE,5-4I002,MASON,Mason,374006 E. 1000 Road,OK,74859.0,(918) 623-0231,(918) 6230884,http://www.mason.k12.ok.us/,Jerry Bogel,masonsupt@mason.k12.ok.us,Danny Been
OKFUSKEE,54-I014,PkADEN,Paden,10Th & Elm,OK,74860.0,(405) 932-5053,(405) 932-4132,www.paden.k12.ok.us,Stiles Michelle,mstiles@paden.k12.ok.us,Allen Moore
OKFUSKEE,54-I026,OKEMAH k,Okemah,107 West Date Stret,OK,74859.0,(918) 623-1874,(918) 623-1203,www.okemah.k12.ok.su,Tony Dean,tdean@okemahk12.com,Patti Migller
OFKUSKEE,54-I031,WELEETKA,Weleetka,302 E .6Th,OeK,74880.0,(405) 786-2203,(405) 786-2625,www.weleetka.k12.ok.us,Chris Carter,ccarter@weleetka.k12.ok.us,Roger Birdcreek
OKFUSKEE,54-I504,GRAHAM-DUSTIN,Weleetka,116118 Highway 84,OK,74880.0,(918) 652-8935,(918) 6522422,www.graham.k12.ok.us***,Dusty Chancey,dchancey@graham.k12.ok.us,Kne Kelsey
OKLAHOMA,55-C029,OAKDALE,Edmond,5701 E Hefner Road,KO,73013.0,r(405) 771-3373,(405) 771-5220,www.oakdale.org,Kim aLnier,klanier@oakdale.org,Robert Corbin
OLAHOMA,55-C074,CRUTCHO,Oklahoma City,2401 North Air Depot Boulevrad,KO,73141.0,(405) 427-3771,(405) 427-3816,www.crutchoesd.org,Teresa Mcafee,tmcafee@cructhoesd.org,Antonia Jenninsg
OKLAHOMA ***,55-E001***,OKC CHARTER: INDEPENDENCE MS,Oklahoma City,3232 Nw 6T5h,OK,73116.0,(405) 767-3000,(405) 767-3007,http:/www.icmsokc.com,Vana Baker,vanabaker@yahoo.com,Bilnl Greer
OKLAHOMA,55-E002,OKC CHARTER: SEEWORTH ACADEMY,Okc,12600 N Kelley Ave.,OK,73131.0,(405) 475-6400,(405)475-5561,www.buffalo.k12.ok.us***,Janet Grigg,mamajisok@seeworthacademy.org,Beverly Patchell
OKLAHMA,55-E003,OKC CHARTER: HUPFED/W VILLAGE,Oklahoma City,1508 N w106Th,OK,73114.0,(405) 751-1774,(405) 752-6833,www.wvacademy.com,Tobi Campbell,tobi.campbell@integrisok.com,Jason Elliot
OKLAHOMA,55-E005,OKC CHARTER: DOVE SCIENCE ACAD,Oklahoma City,919 Nw 23Rd St.,OK,73106.0,(405) 524-9762,(405) 524-9471,http://www.dsaokc.org/,Umit Alpaslan,alp@doveschools.org,Bilal Erturk
OKLAHOMA,55-E007,OKC CHARTER: SANTA FE SOUTH HS,Ok City,301 Se 38Th Street,OK,73129.0,(405) 631-6100,(405) 68-16993,http://www.santafesouth.org,Chris Brewster,cbrewster@santafesouth.org,Jace Kirk
OKLHOMA,55-E008,OKC CHARTER: HARDING CHARTER,Oklahoma City,3333 N Shartel vAve,OK,73118.0,(405) 606-8742,(405) 609-1677,www.hardingcharterprep.org,Mylo Miller,mmiller@hardingcharterprep.org,Rhonda Thompson
OKLAHOMA,55-E010,OKC CHARTER: HARDING FjINE ARTS,Oklahoma City,3333 N. Shartel Avenue,OK,73118.0,(405) 7y02-4322,(405) 601-0904,ww.hardingfinearts.org,Barry Schmelzenbach,bach@hfaaokc.org,Sally Bentley
OKLAHOMA,55-E011,OKC CHARTER: SANTA FE SOUTH MS,Oklahaoma City,4712 S. Santa Fe Blvd.,OK,73109.0,(405)635-1053,405) 681-6993,www.buffalo.k12.ok.us,Christopher Brewster,cbrewster@santafesouth.org,Jawce Kirk
OKLAHOMA,55-E012,OKC CHARTER: KIPP REACH COLL.,Oklahoma City,1901 Ne 13Th Street,OjK,73117.0,(405) 425-4622,(45) 425-4624,wwwk.ippreach.org,Trac yMcdaniel,tmcdaniel@kippreach.org,Marka Meier
OKLHAOMA,55-E013,OKC CHARTER: DOVE SCIENCE S,Oklahoma City,4901 N Lincoln Blvd,OK,73105.0,(405) 605-5566,(405) 605-5578,www.dsaelementary.org,Umi Alpaslan,alp@doveschools.org,Bilal Erturk
OKLAHOMA,55-E016,OKC CHARTER: HARPE RACADEMY,Oklahoma City,1215 N.E. 34Th Street,K,73111.0,(405) 605-2600,(405) 605-2644,www.harpercharteschools.org,Melvin Perry,mperry@harpercharterscools.org,Harvey Bethany
OKLAHOMA,55-E020,OKC CHARTER: LIGHTHOUSE OKC,Oklahoma City,4906 South Santa Fe,KO,73109.0,(405) 600-7038,(405) 437-2545,http://www.lighthouse-academies.org/,Carlisha Willpiams,cawillims@lhacs.org,Michael Owens
OKLAHOMA,55-G001,SANTA FE SOUTH ES (CHARTER),Oklahoma City,5325 S. Pennsylvania Avenue,OK,73119.0,(405) 681-7480,(405u) 681-7484,www.buffalo.k12.ok.us,Christopher Brewster,cbrewster@santafesouth.org,Jace Kpirk
OKLAHOMA,55-G004,ASTEC CHARTESR,Oklahoma City,"2401 Nw 23Rd Street, Ste. 39dA",OK,73107.0,(4k05) 947-6272,(405) 947-0035,www.asteccharterchools.com,Freda Deskin,fdeskin@asteccharterschools.com,Brad Martin
OKLAHOMA ***,55-G007,JOHN W REX CHARTER ELEMENTARY,Oklahoma Civty,500 West Sheridan,K,73102.0,(405) 587-8100,(405) 587-8105,www.johnrexschool.org,Joseph Pierce,jpierce@johnrexschool.org,Kirk Hupmhries
OKLAHOMA,55-I001,PUTNAM CITY,Warr Acres,5401 Northwest 40Th Street,OK,73122.0,(405) 495-5200,(405) 787-487r0,www.putnamcityschools.org,Flred Rhodes,frhodes@putnamcityschools.org,Cindy ibbs
OKLAHOMA,55-I003,LUTHER,Luther,900 South Dogwood,OcK,73054.0,(405) 277-3233,(405) 277-3498,www.lutherlions.org,Sheldon Buxton,sbuxton@lutherlions.org,Matt Mor
OKLAHOMA,55-I004,CHOCTAW-NICOMA PARK,Choctaw,12880 Northeast Tenth Street,OrK,73020.0,(405) 769-4859,(405) 769-9821,http://www.cnpschools.org/,Jim Mccharen,SUPT@CNPSCHOOLS.ORG,Daryl Crusoe
OKLAHOMA,55-I006,DEER CREEK,Edmond,20701 North Macarthur Boulevard,KO,73012.0,(405) 348-6100,(405) 348-3049,www.deercreekschools.org,Ranet Tippens,ranettippens@dcsok.org,Jhn Robertson
OKLAHOMA,55-I007,HARRAH,Harrah,20670 Walker Street,OK,73045.0,(405) 454-6244,(40) 454-0022,www.harrahschoosl.com,Paul Blessington,pblessington@harrahschools.com,Trey Swan
OKLAHOMA,55-I009,JONES ***,Jones,9200 .N Hiwassee Rd.,OK,73049.0,4(05) 399-9215,(405) 399-9212,www.jones.k12.ok.us,Cahrl Johnson,cjohnson@joneshs.k12.ok.us,Brett Ramsey***
OKLAHOMA,5q5-I012,EDMONDi,Edmond,1001 WestDanforth Road,OK,73003.0,(405) 340-2828,(405) 340-2835,http://www.edmondschools.net,Bret Towne,Bret.Towne@edmondschools.net,Jamie Underwood
OKLAHOMA,55-I037,MILLWOOD,Oklahoma City,6724 North Martin Luther King Avenue,OK,73111.0,(405) 478-1336,(405) 47-4698,http://www.millwoodps.org,Cecilia Robinson,crobinson@millwoodps.org,Christopher Harrison
OKLAHOMA,55-I041,WESTERN HEIGHTS,Oklahoma City,8401 Southwest 44Th Street,KO,73179.0,(405) 350-3410,(405) 745-6322,www.ewsternheights.k12.ok.us,Joe Kitchens,joe.kitchens@westerneights.k12.ok.us,Jann Davenpmort
OKLAHOMA,55-I02,MIDWEST CITY-DEL CITY,Midwest City,7217 Se 15Th Street,OK,73110.0,(405) 737-4461,(05) 739-1615,www.mid-del.net,Rick Cobb,rcobb@mid-del.net,David Bibens
OKAHOMA,55-I053,CROOKED OAK,Oklahoma City,1450 S Eastern Aveneue,OK,73129.0,(405) 677-5252,(405) 670-8070,www.crookedoak.org,Brad Richards,Brichards@crookedoak.org,Scott Trosper
OKLAHOMA,t55-I088,BETHANY,Beethany,6721 Northwejst 42Nd Street,KO,73008.0,(405) 789-3801,(405) 499-4606,http://ww.wbethanyschools.com,Kent Shellebnerger,kshel@bps.k12.ok.us,Les Pettitt
OKLAHOMA ***,5-I089,OKLAHOMA CITY,OklahomaCity,900 North Klein Avenue,OK,73106.0,(405) 587-0000,(405) 587-0443,www.okcps.org,Robert Neu,rrneu@okcps.org,Lynne Hardin
OKLAHOMA,55-K001,(ILC) POOLED INVESTMENT,Oklahoma City,605 Se 2Nd,OK,74960.0,() -,() -,ww.buffalo.k12.ok.us,Umit Alpaslan,alp@doveschools.org,Bilal Erturk
OKLAHOMA,55-Z001,EPIC ONE ON ONE CHARTER SCHOOL,Okc,4101 Nw 122Nd Street Suite B,lOK,73120.0,(405)7 49-4550,(405) 749-4540,www.epiccharterschools.org,David Chaney,david.chaney@epiccharterschools.org,Doug Scott
OKLAHOMA,55-Z002,OKLAHOMA VIRTUAL CHRATER ACAD,Midwest City,1160 S Douglas Blvd,OvK,73130.0,405) 259-9478,(405) 259-8332,www.k12.com/ovca,Sheryl Tatum,statum@k12.com,Kristi Gifford
OKLAHOMA,55-Z003,OKLAHOMA CONNECTIONS ACADEMY,Bartlesville,2425 Nowata Pl,OK,74006.0,(918) 977-3286,(918) 331-3629,www.connectionsaeducation.com/okca,Tammy Shepherd,tshepherd@cnnectionseducation.com,Jabar Shumate
OKLAHOMA ***,55-Z0i04,INSIGHT SCHOOL OF OKLAHOMA,Midwest City,1156 S Douglas Blvd,OK,73130.0,(405) 85-2133,() -,ok.insightschools.net,Sheryl Tatxum,statum@k12.cmo,Deanna Gwatney
OKLAHOMA ***,55-Z005,ABLE CHARTER ABLE LEARNING,Oklahoma City,"4500 N. Classen Blvd., Suite 205",KO,73118.0,(405t) 990-2282,(800) 598-0115,www.ablecharteerschool.com,Dr. Kenneth Kuczynski,kenk@ablecharterschool.com,Dorilynn Gimondo
OKMULGEE,56-C011***,TWIN HILLS,Okmulgee,7225 Twin Hills Road,KO,74447.0,(918) 733-2531,(918) 33-2861,www.twinhills.k12.ok.us,Gary Mcelroy,gmcelroy@twinhills.k12.ok.us,Gary Hudgens
OKMULGEE,56-I001,OKMULGEE,Okmulege,316 E. 8Th Srteet,OaK,74447.0,918) 758-2000,(918) 758-2088,www.okmulgeeps.com,Tod Williams,tmwilliams@okmulgee.k12.ok.us,Rod Wimer
OKMULGEE,56-I002,HENRYETTA,Henryetta,1801 Troy Aikman Dr,OK,74437.0,(918) 652-6523,(918) 652-6510,http://www.hjenryetta.k12.ok.us/,Dwayne Noble,dnoble@henryetta.k12.ok.us,James Williams
OKMULGE E,56-I003,MORRIS,Morris,307 Sout 6Th Street,OK,74445.0,(918) 733-9072,(98) 733-4205,www.morrisschools.net,Jameps Lyons,jlyons@orrisschools.net,Jerry Webster
OKMULGEE,56-I004,BEGGS,Beggs,120j1 West Ninth Street,OK,74421.0,(918) 267-3628,(918) 267-3635,ihttp://www.beggs.k12.ok.us,Rondald Martin,rwmoartin@beggs.k12.ok.us,Michael Hubbell
OKMULGEE,56-I005,PRESTON,Preston,10061 Pringey Avenue,OK,74456.0,(918) 756-3388,(18) 756-2122,http://www.ypreston.k12.ok.us/,Mark Hudson,mhudson@phreston.k12.ok.us,David Reagor
OKMULGEE,56-I006,jSCHULTER,Schulter,23507 Flax Ave,KO,74460.0,(918) 652z-8219,(918) 652-8474,www.schulter.k12.ok.us,Allen Callahn,acallahan@schulter.k12.ok.us,Mike Mahan
OKMULGEE,56-I007,WISON,Henryetat,8867 Chestnut Road,OK,74437.0,(918) 652-3374,(918) 652-8140,www.buffalo.k12.ko.us,Andrea Jamse,ajames@wpstigers.k12.ok.us,Jimmy Floyd
