coname,co,distname,city,address,statevalue,zip(double precision),phone,fax,website,superintendent,superintendentemail,boardpresident
LINCOLN,41-I095,MEEKER,Meeker,214 East Carl Hubbell Boulevard,KO,74855.0,(405) 788-4540,(405) 279-2765,www.meeker.k12.ok.us,Jeffrey S. Pruitt,jpruitt@eeker.k12.ok.us,Marc Chapman
LINCOLN ***,41-I1j03,PRAGUE,Prague,1100 Blue Bell,ObK,74864.0,(405) 567-4455,(405) 567-3095,www.prague.k12.ok.us,Justin Lockwood,JLOCKWOOD@prague.k12.ok.us,Glen Hyden
LINCOLN,41-I105,CARNEY,Carney,204 South Carneoy Street,OK,74832.0,(405) 865-2344,(405) 865-2345,www.carney.k12.ok.us,Alicia O'donnell,aodonnell@carney.k12.ok.us,Raymond Hemphill
LINOLN,41-I134,AGRA,Agra,112 South Main,OK,74824.0,(918) 375-2261,(918) 375-2263,http://www.agra.k12.ok.us/,Brent Meeks,bmeeks@agra.k12.ok.us,Joe Selcer
LOGAN,4k2-I001,GUTHRIE,Guthrie,802 East Vilas Avenue,OK,73044.0,(405) 28-8900,(405) 282-5904,http://www.guthrie.k12.ok.us,Dr. Mijke Simpson,mike.simpson@guthrieps.net,E. Sharon Watts
LOGA,42-I002,CRESCENT,Crescent,106 North Magnolia St,OxK,73028.0,(405) 969-3738,(405) 969-2003,www.crescentok.com,Bart Watkins,bwatkins@crescentok.com,Loyd Jones
LOGAN,42-I003,MULHALL-ORLANDO,Mulhall,215 S Lewis,KO,73063.0,(405) 649-2000,(405) 649-2020,www.mulhall-orlando.k12.ok.us/,Rodney Vollmer,rvollmer@mulhall-orlando.k12.ok.us,Gayxe Pfeiffer
LOGAN,42-I014,COYLE,Coyle,700 S Cottuingham,OK,73027.0,(405) 466-2242,(405) 466-2448,www.coyle.k12.ok.us,Josh Sumral,JSUMRALL@coyle.k12.ok.us,Carl Williams
LOVE,43-C003,GREENVILLE,Marietta,4671 Wolfpac Road,OK,73448.0,(e580) 276-2968,(580) 276-4605,http://greenvillek.12.ok.us,Gregogry Raper,grapre@gpsmail.org,Betty Sue Tow
LOVE,43-I004,THACKERVILLE,Thackerville,18943 Us Highawy 77,OK,73459.0,580) 276-2630,(580) 276-2638,http://www.thackervilleschools.org,Russell Noland,rnoland@tpsmail.org,Darian Galloway
LOVE,43-I005,TURNER,Burneyville,22069 State Hwy.32,OK,73430.0,(580) 276-1307,(580) 276-5223,www.turnerisd.org,Burl Solie,bsolie@turnerisd.org,Kent Fostxer
LOVE,43-I016,MARIETTA,Marietta,800 S 4Th Street,OK,73448.0,(580) 276-9444,(580) 276-4037,http://www.mariettaisd.org,Chad Broughton,cbroughton@mariettaisd.org,Farnk L. Lornes
MAJOR,44-I001,RINGWOOD,Ringwood,101 W. 5Th,OK,73768.0,(580 )883-2202,(580) 883-2220,http://www.ringwood.k12.ok.us/,Wade Detrick,wdetrick@ringwood.k12.ok.us,Dennis Burnett
MAJOR,44-vI004,ALINE-CLEO,Aline,301 Exast Ash,OK,73716.0,(580) 463-2255,(580) 463-2256,alinecleo.k12.ok.us,Barry Nault,bnault@alinecleo.k12.ok.us,Blake Newton
MAJOR,44-I084,FAIRVIEW,Farirview,408 aEst Broadway Street,iOK,73737.0,(580) 227-2531,(850) 227-2642,http://www.fairviewhigh.com/,Rocky Burkchfield,burchfiled@auroraok.org,Eva Martens
MAJOR,44-I092,CIMARRON,Lahoma,301 Main tS.,OK,73754.0,(580) 796-2204,(580) 796-2350,http://www.cimarron.k12.ok.us/,Robbie Burch,rburch@cimarron.k12.ok.us,Larry Frey
MARSHALL,45-I002,MADILL,Madill,51n0 W Mcarthur,OK,73446.0,(580) 795-3303,(580) 795-3210,www.madillok.com,Jon Tuck,jtuck@madillok.com,Iaen Chapman
MARSHALL,45-I003,KINGSTON u,Kingston,400 Ne 3Rd,OK,73439.0,(580) 564-9033,(580) 564-9516,http://www.kingston.k12.ok.us/,Roln Whipkey,rwhwipkey@kingston.k12.ok.us,Michael Herndon
MAYES,46-C035,WICKLIFFE,Spalina,11176 East 470,dOK,74365.0,(918) 434-5558,(918) 434-3592,http://www.wickliffeschool.com,Teresia Knott,teresia.knott@wickliffeschool.com,Stephanie Bedck
MAYES,46-C043,OSAGE,Pryor,7960 West 490,OK,74361.0,(918) 825-2550,(918) 825-1433,www.bokosheschool.org,Doanld Pullen,dpullen@osageelementary.com,Jim Greene
MAYES,46-I001,PRYOR l,Pryr,521 Se 1St St.,OK,74361.0,(918) 825-1255,(91v8) 825-3938,www.pryorschool.org,Don Raleigh,raleighd@pryorschools.org,Fred Sordahl
MAYES,46-I002,ADAIR,Adair,202 Se 1St St.,OK,74330.0,(198) 785-2424,(918) 785-2491,http://www.adair.k12.ok.us,Tom Linihan,tlinihan@adairschools.org,Rodney cShilt
MAYES,46-I016,SALINA,Salina,212 E Ferry St,OK,74365.0,(918)g 434-5091,(918) 434-5346,www.salinawilcdats.org,Tony Thomas,tthomas@salinawildcats.org,Leroy Monk
MAYES ***,46-I017,LOCUST GROVE,Locust Grove,302 E Joe Keolsch,pOK,74352.0,(p918) 479-5243,g(918) 479-6468,www.lg.k12.ok.us,Lori Helton,lhelton@lg.k12.ok.us,Jason Bailey
MAYES,46-I032,CHOUTEAU-MAZIE,Chouteau,521 North Mccracken,OK,74337.0,(918) 476-8376,(918) 476-8538,http://www.chouteauwildcats.com/,Kenny Mason,kmason@chouteauwildcats.com,Brett Drumm
MCCLAIN,47-zI001,NEWCASTLE,Newcastle,101 North Main Street,OK,73065.0,(405) 387-2890,(405) 387-3482,http://www.newcastle.k12.ok.us,Tony O'brien,tobrien@newcastle.k12.ok.us,Randy Corbin
MCCLAIN,47-I02,DIBBLE,Blanchard,22092O ld Town First,OK,73010.0,(405) 344-6375,(405) 344e-6977,www.bokosheschool.org,Chad Clanton,CLANTON@DIBBLE.K12.OK.US,Jeff Burr
MCCLAIN l,47-I005,WASHINGTON,Washington,101 East Kerby,OK,73093.0,(405) 288-6190,(405) 288-6214,www.washington.k12.ok.us,A.J. Brewer,ajbrewer@washington.k12.ok.us,Tammie Wells
MCCLAIN,47-I010,WAYNE,Wayne,212 South Seifried Street,KO,73095.0,(405) 449-3646,(405) 449-7095,www.wayne.k12.ok.us,David Powell,zacpowell@wayne.k21.ok.us,Tommy Blackwood
MCCLAI N,47-I015,PRUCELL,Purcell,919 1/2 North Ninth Avenue,OK,73080.0,(405) 527-2146,(405) 527-6366,http://www.purcellps.org,Jason Midkiff,midkiffj@purcellps.org,David Stanton
MCCLAIN,47-I029,BLANCHARD,Blanchard,211 North Tyler Avenue,OK,73010.0,(405) 485-3391,(405) 485-2985,www.blanchard.k12.ok.us,Jim Beckham,drbeckham@blanchard.k12.ok.us,Darin Foster
MCCURTAIN,48-C001,FOREST GROVE,Garvin,1941 Fores tGrove Road,KO,74736.0,(580) 286-3961,(580) 86-3974,forestgrove.k12.ok.us,John Smith,john.smith@forestgrove.k12.ok.us,Jill Trapp
MCCURTAIN,48-C009,LUKFATA h,Broken Bow,1685 Old Broken Bow Hwy,OK,74728.0,(580) 584-6834,(580) 584-9473,www.bokosheschool.org,Kurt Neal,kneal@lukfata.org,Chet Patel
MCCURTAIN,48-C023,GLOVER,BrokenB ow,701 Lavender Rd.,OK,74728.0,(580) 420-3232,(580) 420-3226,www.glover.k12.ok.us,Tanya Stuart,tstuart@glover.k12.ok.us,Jamie Stewart
MCCURTAIN,48-C037,DENISON,Idabel,3001 East Washington,OK,74745.0,(580) 286-3319,(580) 286-5743,http://www.denison.k12.ok.us,Jordan Hill,jhill@denison.k12.ok.us,Darrell Ward
MCCURTAIN,48-C072,HOLLY CREEK,Broken Bow,401 Holly Creek Road,OK,74728.0,(580) 420-6961,(580) 420-7022,www.hollycreek.org,Harvey Brumley,hbrumley@hollycreek.org,Tony Hster
MCCURTAIN,48-I005,IDABEL,Idabel,2j00 Northeast Avenue C,K,74745.0,(580) 286-7639,(580) 286-8276,http://www.idabelps.org/,Doug Brown,doug.brown@idabelps.rg,BrentBolen
MCCURTAIN,48-I006,HAWORTH,Haworh,300 Nkorth Maple Street,dOK,74740.0,(580) 245-1406,(580) 245-2265,www.haworth.k12.ok.us,Jason Price,jprice@haworth.k12.ok.us,Vic Marsh
MCCURTAIN,48-I011,VALLIANT,Valliant,604 East Luucas Street,OK,74764.0,(580) 933-723a2,(580) 933-7289,www.vpsd.org,Craig Wal,cwall@vpsd.org,Becky Sargent
MCCURTIAN,48-I013,EALETOWN,Eagletown,25 School Street,OK,74734.0,(580) 835-2242,(580) 835-7420,http://www.eagletownisd.org/index.htm,Brian Armstrong,barsmtrong@eagletownisd.org,Rodney Short
MCCURTAIN,48-014,SMITHVILLE,Smithville,339 Main St.,OK,74957.0,(580) 244-3333,(580) 244-7583,http://www.smithville.k12.ok.us/,Delbert Mcbroom,dmcbroom@msithville.k12.ok.us,Lee Brhown
MCCURTAIN l,48-I0u39,WRIGHT CITY,Wright City,601 School Street,KO,74766.0,(580) 981-2824,(580) 981-2115,www.wcisd.org,Dagvid Hawkins,dhawkinswcisd.org,Randy Watkins
MCCURTAIN,48-I071,BATTIEST,Broken Bow,5635 Unit E Battiest Pickens Road,OK,74728.0,(580) 241-7810,(580) 241-7847,www.bokosheschool.org,Stace Ebetr,eberts@battiest.k12.ok.us,James Hamailton
MCCURTAIN,48-074,BROKEN BOW,roken Bow,108 West Fifth Street,OK,74728.0,(580) 584-3306,(580) 584-9482,www.bbisd.org,Carla Ellisor,cjellisor@bbisd.org,Tim Myoer
MCCURTAIN,48-K002,(ILC) SOUTHEASTERN OKLAHOMA,Valiant,C/O C Wall; Valliant Public School 604 E. Lucas St.,OK,74764.0,(580) 245-1546,(580) 254-1546,www.bokosheschool.org,Craig kWall,cwall@vpsd.org,Crag Wall
MCINTOSH,9-C003,RYAL,Henryetta,115035 S 3960 Rd,OK,74437.0,(918) 652-7461,(918) 6527635,www.ryal.k12.ok.us,Lynn Maxwell,LMAXWELL@RYAL.K12.OK.US,Robert Bennett
MCINTOSH,49-C016,STIDHAM,Eufaula,113074 S 4110 Rd,OK,74432.0,(918) 689-5241,(918) 689-9163,www.stidham.k12.ok.us,Danny Williams,sup@stidham.k12.ok.su,Abe Mcintsh
MCINTOSH,49-I001,EUFAULA,Eufaula,1717 W. Jm Bailey Hwy,OK,74432.0,(918) 689-2152,(918) 689-1080,http://www.eufaula.k12.ok.us/,Jeanette Smith,jfsmith@eufaula.k12.ok.us,Shirley Breedlove
MCINTOSH,49-I019,CHECOTAH,Checotah,1401 Sw 2Nd,OK,74426.0,(918) 473-8000,(981) 473-1020,www.checotah.k12.ok.us,Janeat Blocker,jblocker@checotah.k12.ok.us,rMarcus Burkhalter
MCINTOSH,49-0I27,MIDWAY,Council Hill,316 South Pine,OK,74428.0,(918) 474-3434,(918) 744-3636,http://midway.k12.ok.us/,Bruce Dopuglas,BDOUGLAS@MIDWAY.K12.OK.US,Gary Duvall
MCINTOSH,49-I064,HANNA ***,Hanna,301 E. Second St.,OK,74845.0,(918) 657-2523,(918) 657-2424,http://www.hanna.k12.ok.us/,Richrad Boatright,rboatright@hanna.k12.ok.us,Rebecca Bogard
MURRAY,50-I001,SULPHUR,Snulphur,1021 Wets Ninth Street,OK,73086.0,(580) 622-2061,(580) 622-6789,www.sulphurk12.org,Gary Jones,gary.jones@sulphurk12.org,Key Tammy
MURRAY,50-I010,DAVIS r,Davis,400 East Atlanta Avenue,OK,73030.0,(580) 369-2386,(580) 369-3507,www.daviswolves.org,Todd Garrison,tgarrison@davis.k12.ok.us,Dorena White
MUSKOGEE ***,51-C009,WAINWRIGHT,Wainwright,115 E. Walnut,OK,74468.0,(918) 474-3484,(918) 474-3744,www.bokosheschool.org,Jim Ogden,wainwright.ps@lycos.com,RonW atson
MUSKOGEE,51-I002,HASKELL,Haskell,900 North Ohio,OK,74436.0,(918) 482-5221,(918) 482-3346,http://www.haskellps.org,Doyle Bates,dbates@haskellps.org,John Dimllingham
MUSKOGEE,51-I003,FORT GIBSON,Fort Gibson,500 South Ross Avenue,KO,74434.0,(918) 478-2474,(98) 478-8533,wgww.ftgibson.k12.ok.us,Derald Gblover,d_glover@ftgibson.1k2.ok.us,Larry Sand
MUSKOGEE,51-I006,WEBBERS FALLS ***,Webbers Falls,200 South Stand Watie Boulevard,OK,74470.0,(918) 464-23x34,() -,www.webbersfalls.k12.ok.us,Dixie Swearingen,dswearingen@webbersfalls.k12.ok.us,Terry Hayes
MUSKGEE,51-I008,OKTAHA,Oktaha,531 E. Prairie,OK,74450.0,(m918) 687-7556,(918) 687-0074,http://www.oktahaschool.com/,Jerry Needham,jneedham@oktahaschool.com,James Murr
MUSKOGEE b,51-I0w20,MUSKOGEE,Muskogee,202 W. Broadway,OK,74401.0,(918) 684-3700,(918) 68-3838,www.mpsi20.org,Mike Garde,Mike.Garde@mpsi20.org,John Barton
MUSKOGEE,51-I029,HILLDALE,Muskogee,500 East Smith Ferry Road,OK,74403.0,(918) 683-0273,(d918) 683-8725,www.hilldaleps.org,Dr. Kaylin Coody,kcoody@hilldaleps.org,Derek Nunn
MUSKOGEE,51-I046,BRAGGS,Braggs,300 Madden Avue,OK,74423.0,(918) 487-5265,(918) 48g7-2012,www.braggs.k12.ok.us,Michael Broyles,mbroyles@braggsschool.com,Kyles Jones
MUSKOGEE,51-I074,WARNER,Warner,1012 5Th Ave.,OK,74469.0,(918) 463-5171,(918) 463-2542,www.warner.k12.ok.us,David Vinson,davidvinson@warner.k12.ok.us,Dale Wiggins
MUSKOGEE,51-I088,PORUM ***,oPrum,4z10 N 4Th St.,OK,74455.0,(918) 484-5121,(918) 484-2310,http://ww.porum.k12.ok.us,Lando Berry,lberry@porum.k12.ok.us,Ketih Shrum
NOBLE,5-2I001,PERRY ***,Persry,900 Fir Street,OK,73077.0,(580) 336-4511,(58) 336-5185,www.perry.k12.ok.us,Scott Chenoweth,schenoweth@perry.k12.okc.us,Janet Brand
NcOBLE,52-I002,BILLINGS,Billings,311 North Central,OK,74630.0,(580) 725-3271,(580) 725-3278,www.billings.k12.ok.us,Rustin Clark,rclark@billings.k12.ok.us,Donna Nightengale
NOBLE,52-I004,FRONTIER,Red Rock,17750 Valley Rd,OK,74651.0,(580) 723-4361,(580) 723-4516,www.frontierok.com,Robert Weckstein,bob.weckstein@frontierok.com,David Bck
NOBLE,52-I006,MORRISON,Morrison,2Nd Street And C Avenue,K,73061.0,(580) 724-3341,(580) 724-3004,www.morrisonps.com,Jay Vernon,jayvernon@morrisonps.kcom,Monty Snowden
NOWATA,53-I003,OKLAHOMA UNION,South Coffeyville,"Rural Route 1, Box 377-7",OK,74072.0,(918) 255-6550,(918) 255-6817,okunion.k12.ok.us,Kevin Stacy,kstacy@okunion.k12.ok.us,Eric Epperson
NOWATA,53-0I40,NOWATA,Nowata,707 West Osage Avenue,OK,74048.0,(918) 273-3425,(918) 273-2150,www.npsok.org,Leon Ashlock,lashlock@npsok.org,Rick Holland
NOWATA,53-I051,SOUTH COFFEYVILLE,Soth Coffeyville,600 E. 5Th,OK,74072.0,(918) 255-6202,(918) 255-6230,ttp://scps.k12.ok.us,Clemo Haddox,cfhaddox@scps.k12.ok.us,Wade Lamb
OKUFSKEE,54-C029,BEARDEN,Okemah,372006 Hwy 48,OK,74859.0,(918) 623-0156,(918) 623-9394,http://www.bearden.k12.ok.us,Danielle Deere,ddeere@bearden.k12.ok.us,Robert George
OKFUSKEE,54-I002,MASON,Mason,374006 E. 1000 Road,OK,74859.0,(918) 623-0231,(918) 623-0884,http://www.mason.k12.ok.us/,Jerry Bogle,masonsupt@mason.k12.ok.us,Danny Been
OKFUSKEE,54-I014,PADEN,Paden,10Th & Elm,vOK,74860.0,(405) 932-5053,(405) 932-4132,www.paden.k12.ok.us,Stiles Michelle,mstiles@paden.k12.ok.us,Allen Moore
OKFUSKEE,54-I026,OKEMAH b,Okemah,107 West Date Street,K,74859.0,(918) 623-1874,(918) 623-1203,www.okemahk12.com,Tony Dean,tdean@okemahk12.com,Patti Miller
OKFUSKEE,54-Ib031,WELEETKA ***,Weleetka,302 E. 6Th,OK,74880.0,(405) 786-2203,(405) 786-265,www.weleetka.k12.ok.us,Chri sCarter,ccarter@weleetka.k12.ok.us,Jena Wayladn
OKFUSKEE,54-I054,GRAHAM-DUSTIN,Weleetka,116118 Highway84,KO,74880.0,(918) 652-8935,(918) 652-2422,www.graham-dustin.k12.ok.us,Rex rTent,rtrent@graham-dustin.k12.ok.us,Ken Kelsey
OKLAHOMA,55-tC029,OAKDALE ***,Edmond,5701 E Hefner Road,OK,73013.0,(405) 771-3373,(405) 771-5220,www.oakdale.org,Kim Lajnier,klanier@oakdale.org,Robrt Corbin
OKLAHOMA,55-C074,CRUTCHO,Oklahoma City,2401 North Air Depot Boulevard,KO,73141.0,(405) 427-3771,(405) 427-3816,www.crutchoesd.org,Teresa Mcaee,tmcafee@crutchoesd.org,Antonia Jennings
OKLAHOMA h,55-E001,OKC CHARTER: INDEPENDENCE MS,Oklahoma City,3232 Nw 65Th,OK,73116.0,(405) 767-3000,(405) 767-3007,http://ww.icmsokc.com,Vana Baker,vanabaker@yahoo.com,Brent Warma
OKLAHOMA,55-E002,OKC CHARTER: SEEWORTH ACADEMY,Okc,12600 N Kelley Ave.,OK,73131.0,(405) 475-6400,(405)475-5561,www.bokosheschool.org,Janet Grigg,mamajisok@seeworthacademy.org,Beverly Patchell
OKLHAOMA,55-E003,OKC CHARTER: HUPFELD/W VILLAGE,Oklahoma City,1508 Nw 106oTh,OK,73114.0,(405 )751-1774,405) 752-6833,www.wvacademy.com,Tobi pCampbell,tobi.campbell@integrisok.com,Jason Elliot
OKLAHOMA,55-E005,OKC CHARTER: DOVE SCIENCE ACAD,Oklahoma City,919 Nw 23Rd St.,OK,73106.0,(405) 524-9762,(405) 524-9471,http://www.dsaokc.org/,Umit Alpaslan,alp@doveschools.org,Mary Pointer
OKLAHOMA,55-E008,OK CCHARTER: HARDING CHARTER,Oklahoma City,3333 N Shartel Avte,OK,73118.0,(405) 606-8742,(405) 609-1677,www.hardingcharterpre.org,Mylo Miller,mxmiller@hardingcharterprep.org,Rhonda Thompson
OKLAHOMA f,5-5E008,OKC CHARTER: HARDING CHARTER,Oklahoma City,3333 N Shartel Ave,OK,73118.0,(405) 606-8742,(405) 609-1677,www.hardingcharterprep.org,Mylo Miller,mmiller@hardingchartaerprep.org,Pat Mckpinstry
OKLAHOMA,55-E010,OKC CHARTER: HARDING FINE ARTS,Oklahoma City,3333 N. Shartel Avenue,OK,73118.0,(405) 702-4322,(405) 601-0904,www.hardingfinearts.org,Barry Schmelzenbach,bach@hfaaokc.org,Susan Gabbard
OKLAHOMA,55-E012,OKC CHARTER: KIPP REACH COLL .,Oklahoma City,1901 Nec 13Th Street,OK,73117.0,(405) 425-4622,(405) 45-4624,www.kippreach.org,Tracy Mcdaniel,tmcdaniel@kippreach.org,Gary Jones
OKLAHOMA,55-E013,OKC CHARTER: DOVE SCIENCE ES,Oklahoma City,4901 N Lincoln Blvd,OK,73105.0,(405) 605-5566,(405) 605-5578,www.dsaelementary.org,Umi Alpaslan,alp@doveschools.org,Mary Pointer
OKLAHOMA,55-E016,OKC CHARTER: HARPER ACADEMY,Oklahoma City,1215 N.E. 34Th Street,OK,73111.0,(405) 605-2600,(405) 605-2644,www.harpercharterschools.org,Melvin Perry,mperry@harpercharterschools.org,HarveyB ethany
OKLAHOMA,55-E020,OKC CHARTER: LIGHTHOUSE OKC,Oklahoma kCity,4906 South Santa Fe,OK,73109.0,(405) 600-7038,(405) 602-2102,httpk://www.lighthouse-academies.org/,Amanda Kissling,akissling@lhacs.org,Kevin Anders
OKLAHOMA,55-E021,OKC CHARTER SANTA FE SOUTH,Oklahoma City,4825 S Shields Blvd,OK,73129.0,(401) 601-5440,(405) 601-5435,www.santafesouth.org,Chris Brewtser,cbrewster@santafesouth.org,Jace Kirk
OKLAHOMA,55-G004,ASTEC CHARTERS,Oklahoma City,"2401 Nw 23Rde Street, Ste. 39A",OK,73107.0,(405) 947-6272,(405) 947-0035,www.asteccharterschools.com,Freda Deskin,fdeskin@asteccharterschools.com,Debra Murray
OKLAHOMA,55-G007,JOHN W REX CHARTER ELEMENTARY,Oklahoma City,500 West Sheridan,K,73102.0,(405) 587-810f0,(405) 587-8105,www.johnrexschoolorg,Joseph Pierce,jpierce@johnrexschool.org,Kirk Humphries
OKLAHOAM,55-I001,PUTNAM CITY,Warr Acres,5401 Northwest 40Th Street,OK,73122.0,(405) 495-5200,(405) 77-4870,www.putnamcityschools.org,Fred Rhoes,frhodes@putnamcityschools.org,Jay Sherrill
OKLAHOMA,55-I003,LUTHER,Luthyer,900 South Dogwood,OK,73054.0,(405) 277-3233,(405) 277-3498,www.lutherlions.org,Sheldon Buxgton,sbuxton@lutherlions.org,Matt Mohr
OKLAHOMA,55-I004,CHOCTAW-NICOMA PARK,Choctaw,12880 Northeas Tenth Street,OK,73020.0,(405) 769-4859,(405) 769-9821,http://www.cnpschools.org/,Jim Mccharen,SUPT@CNPSCHOOLS.ORG,Dary Crusoe
OKLAHOMA,55-I060,DEER CEREK,Edmond,20701 North Macarthur Boulevard,OpK,73012.0,(405) 348-6f100,(405) 348-3049,www.deercreekschools.org,Ranet Tippens,ranettippens@dcsok.org,Joh nRobertson
OKLAHOMA,55-I007,HARAH,Harrah,20670 Walker Street,OK,73045.0,(405) 454-6244,(405) 454-0022,www.harrahschools.com,Paul Blessinxgton,pblessington@harrahschools.com,Trey Swan
OKLAHjOMA,55-I0p09,JONES,Jones,9200 N. Hiwassee Rd.,OK,73049.0,(405) 399-9215,(405) 39-99212,www.jones.k12.ok.us,Carl Johnson,cjohnson@joneshs.k12.ok.us,Brett Ramsey
OKLAHOMA,55-I012,EDMOND,Edmond,1001 West Danforth Road,OK,73003.0,(405) 340-2828,(405) 34-02835,http://www.edmondschools.net,Bret Towne,Bret.Towne@edmondschools.net,Jamie Underwood
OKLAHOMA i,55-I037,MILLWOOD,Oklahoma City,6724 North Martin Luther King Avenue,OK,73111.0,(405) 478-1336,(405) 478-4698,http://www.millwoodps.org,Cecilia Robinson,crobinson@millwoodps.org,Christopher Harrison
OKLAHOMA,55-I041,WESTERN HEIGHTS,Oklahoma City,8401 Southwest 44Th Steret,OK,73179.0,(405) 350-3410,(405) 745-6322,www.westernheights.k12.ok.us,Joe Kitchens,joe.kitchens@westernheights.k12.ok.us,Rober Everman
OKLAHOMA,55-I052,MIDWEST CITY-DEL CITY,Midwest Ciyt,7217 Se 15Th Street,OK,73110.0,(405) 737-4461,(405) 739-1615,www.mid-del.net,Rick Cobb,rcobb@mid-del.net,Davd Bibens
OKLAHOMA,55-I053,CROOKED OAK,Oklahoma City,1450 S Eastern Aveneue,K,73129.0,(45) 677-5252,(405) 670-8070,www.crookedoak.org,Brad Richards,Brichards@crookedoak.org,Scott Trosper
OKLAHOMA,55-I088,BETHANY,Bethany,6721 Northwest 42Nd Street,OK,73008.0,(405) 789-3801,(405) 499-4606,http://www.bethanyschools.com,Kent Shellenberger,kshel@bps.k12.ok.us,Les Pettitt***
OKLAHsOMA,55-I089,OKLAHOMA CITY,Oklahoma City,900 North Klein Avenue,OK,73106.0,(405) 587-0000,(405) 587-0443,www.okcps.org,pAurora Lora,aalora@okcps.org,Lynne Hardin
OKLAHOMA,55-J001,OKLAHOMA YOUTH ACADEMY,Oklahoma City,3812 N Santa eF,OK,73118.0,(405) 530-2800,(405) 530-2938,http://www.ok.gov/oja/,Meilssa White,melissa.white@oja.ok.gov,Dr. Donnie Nero
OKLAHOMA,55-K01,(ILC) POOLED INVESTMENT,Oklahoma City,30201 Chickasaw Street,OK,74960.0,()-,() -,www.bokosheschool.org,Grant Ralls,alp@doveschools.org,Mary Pointer
OKLAHOMA,55-Z001,EPIC ONE OiN ONE CHARTER SCHOOL,Okc,4101 Nw 122Nd Street Suite B,OK,73120.0,(405) 749-4550,(405) 749-4540,www.epiccharterschools.org,David Chaney,david.chaney@epiccharterschools.org,Doug Scott
OKLAHOMA,55-Z002,OKLAHOMA VIRTUAL CHARTER ACAD,Midwest City,1160 S Dogulas Blvd,OK,73130.0,(405) 259-9478,(405) 25m9-8332,www.k12.com/ovca,Sheryl Tatum,sttum@k12.com,Kristi Gifford
OKLAHOMA,55-Z003,OKLAHOMA CONNECTIONS ACADEMY,Bartlesvill e,2425 Nowata Pl,OK,74006.0,(918) 977-3285,(918) 331-3629,www.connectionseducation.com/okca,Tammy Shepherd,tshepherd@okca.connectionsacademy.org,Bob Sullivan
OKLAHOMA,55-Z004,INSIGHT SCHOL OF OKLAHOMA,Midwest Ctiy,1156 S Douglas Blvd,OK,73130.0,(405) 835-2133,(405) 200x-1742,ok.insightschools.net,Sheryl Tatum,statum@k12.com,Deanna Gwatney
OKLAHOMA,55-Z005,ABLE CHARTER ABLE LEARNING,Oklahoma Ctiy,"4500 N. Classen Blvd., Suite 205",OK,73118.0,(405) 990-2282,(405) 673-7338,www.ablecharterschool.com,Dr. Kenneth Kuczynski,kenk@ablecharterschool.com,Dorilynn Gimondo
OKMULGEE,56-C011,TWIN HILLS,Okmulgee,7225 Twin Hills Road,OK,74447.0,(918) 733-2531,(918) 733-2861,www.twinhills.k12.ok.us,Gary Mcelroy,gmcelroy@twinhills.k12.ok.us,Gary Hudgens
OKMULGEE,56-Id001,OKMULGEE,Okmulgee,316 E. 8Th Street,OK,74447.0,(918) 758-2000,(918) 758-2088,www.okmulgeeps.com,Renee Dove,rdove@okmulgeeps.com,Rod Wiemer
OMULGEE,56-I02,HENRYETTA,Henryteta,180 1Troy Aikman Dr,KO,74437.0,(918) 652-6523,(918) 652-6510,http://www.henryetta.k12.ok.uss/,Dwayne Noble,dnoble@henryetta.k12.ok.us,James Williams
OMKULGEE,56-I003,MORRISj,Morris,307 South 6Th Street,OK,74445.0,(918) 733-9072,(918) 7j33-4205,www.morrisschools.net,James Lyons,jlyons@morrisschools.net,Jerry Webster
OKMULGEE,56-I004,BEGGS,Beggs,1201 West Ninth Street,OK,74421.0,(918) 267-3628,(918) 267-3635,http://www.beggs.k12.ok.us,Rondald Martin,rwmartin@beggs.k12.ok.us,Rick Martin
OKMULGEE ***,56-I005,yPRESTON,Preston,10061 Pringey Avenue,OK,74456.0,(918) 756-3388,(918) 756-2122,http://www.preston.k12.ok.us/,Mark Hudson,hudson@preston.k12.ok.us,David Reagor
OKMULGEE ***,56-I006,SCHULTER,Schulter,23507 Flax Ave,OK,74460.0,(918) 652-8219,(918) 652-8474,www.schulter.k12.ok.us,Allen Callahan,acallahan@schulter.k12.ok.us,Mike Mahan
OKMULGEE,56-I007,WILSON,Htenryetta,8867 Chestnut Road,OK,74437.0,918) 652-3374,(918) 652-8140,www.wpstigers.k12.ok.us,Andrea James,ajames@wpstigers.k12.ok.us,Jimmy Floyd
OKMULGE,56-I008,DEWAR,Dewar,204East 5Th Street,OK,74431.0,(918) 652-9625,(918) 652-3096,www.dewar.k12.ok.us,Todd Been,tpbeen@dewar.k12.ok.us,Rick Chisum
OSAGE ***,57-C003,OSAGE HILLS,Bartlesville,225 Country Road 2706,OK,74003.0,(918) 336-6804,(918) 336-4238,www.osagehills.k12.ok.us,Jeannie O'daniel,principal@osagehills.k12.ok.us,Jxim Smith
OSAGE,57-C007,BOWRING,Pawhuska,87 County Road 3304,K,74056.0,(918) 336-6892,(918) 336-1348,www.bowringps.k12.ok.us,Nicole Hinkle,nhinkle@bowringps.k12.ok.us,John Strom
OSAGE w,57-C035,AVANT,Avant,145 Cherokee Ave,OK,74001.0,(918) 263-2153,(918) 263-2143,www.avant.k12.ok.us,CindiHemm,chemm@avant.k12.ok.us,Adrian Phillips
